"n","delta","beta_M","n_ok","bias_naive","rmse_naive","rej_naive","bias_wsga","rmse_wsga","rej_wsga"
600,0,0,20,-0.0660909065837625,0.215943120431069,1,-0.0658726944673733,0.214264995498535,1
600,1,0,20,-0.0660909065837625,0.215943120431069,1,-0.0669799068887282,0.288881935176006,1
600,0,0.3,20,-0.0747156920113932,0.264460011898926,1,-0.0876695902270466,0.259565766002126,1
600,1,0.3,20,0.225284307988606,0.339278178913328,1,-0.0640603283718626,0.348324933089779,1
